Datetime,Lon,Lat,Type
2011-06-23 22:38:00,-75.244275,39.920516,Prostitution
2016-09-07 23:27:00,-75.115786,39.995225,Prostitution
2008-04-01 20:10:00,-75.181713,40.005322,Liquor Law Violations
2009-12-03 22:26:00,-75.080219,40.020602,Liquor Law Violations
2015-04-11 21:23:00,-75.118407,39.990582,Prostitution
2006-09-06 01:25:00,-75.143372,40.01296,Prostitution
2008-08-26 23:10:00,-75.084406,40.015965,Prostitution
2006-08-12 01:48:00,-75.11801,39.994007,Prostitution
2012-03-19 18:00:00,-75.061853,40.016384,Family Abuse
2006-04-20 15:30:00,-75.101188,40.003265,Prostitution
2007-03-09 22:43:00,-75.111001,39.997854,Prostitution
2010-07-01 12:04:00,-75.232382,39.943395,Gambling
2013-05-16 18:48:00,-75.198212,39.955858,Public Drunkenness
2007-01-04 00:18:00,-75.237432,39.928167,Homicide
2011-07-17 22:02:00,-75.226179,39.968537,Family Abuse
2011-12-01 22:04:00,-75.223324,39.968295,Prostitution
2009-12-10 10:58:00,-75.090091,40.038804,Public Drunkenness
2014-11-07 23:14:00,-75.078182,40.022416,Public Drunkenness
2012-03-08 23:11:00,-75.125492,39.989889,Prostitution
2015-12-17 17:16:00,-75.160144,39.988122,Homicide
2015-08-27 01:08:00,-75.161273,39.970463,Homicide
2010-08-25 23:09:00,-75.159102,39.963183,Prostitution
2012-03-11 00:18:00,-75.161908,39.950161,Public Drunkenness
2015-08-26 17:10:00,-75.222185,39.944144,Gambling
2008-03-06 22:29:00,-75.157101,40.050613,Prostitution
2007-09-08 01:43:00,-75.081138,40.035497,Homicide
2011-03-04 22:59:00,-75.111001,39.997854,Prostitution
2016-09-20 22:27:00,-75.159751,39.970256,Prostitution
2006-06-08 01:05:00,-75.152441,39.993684,Prostitution
2013-03-26 10:53:00,-75.246893,39.967503,Prostitution
2009-11-08 21:52:00,-75.166591,39.904459,Public Drunkenness
2010-04-14 06:39:00,-75.150271,40.021686,Homicide
2015-12-21 22:07:00,-75.164834,40.045477,Public Drunkenness
2014-05-08 23:47:00,-75.220817,39.969937,Prostitution
2011-06-21 11:56:00,-75.127384,39.988844,Prostitution
2014-07-29 20:15:00,-75.161495,39.944655,Prostitution
2009-07-09 22:44:00,-75.161091,39.94649,Prostitution
2009-07-20 00:32:00,-75.077335,40.011182,Homicide
2007-03-02 12:55:00,-75.168157,39.921594,Prostitution
2010-12-07 12:21:00,-75.101758,40.002815,Prostitution
2009-07-25 20:00:00,-75.082299,40.018199,Liquor Law Violations
2007-08-12 00:42:00,-75.224723,40.025914,Liquor Law Violations
2013-10-22 10:33:00,-75.11337,39.996571,Prostitution
2010-09-05 00:15:00,-75.151188,39.941843,Liquor Law Violations
2010-05-18 22:29:00,-75.123739,39.990874,Prostitution
2014-05-12 21:41:00,-75.229552,39.940934,Homicide
2011-02-18 01:38:00,-75.200178,39.95455,Liquor Law Violations
2006-10-03 23:55:00,-75.231556,39.926544,Homicide
2012-03-27 23:20:00,-75.18508,39.989965,Prostitution
2008-05-05 09:48:00,-75.240697,39.978679,Family Abuse
2007-09-13 21:08:00,-75.168078,39.906642,Liquor Law Violations
2006-08-24 01:10:00,-75.207624,39.966375,Prostitution
2015-08-13 12:11:00,-75.128751,39.986585,Prostitution
2007-12-01 00:18:00,-75.162174,39.949084,Prostitution
2012-05-23 08:08:00,-75.114369,40.031346,Homicide
2014-02-18 21:55:00,-75.15812,40.02294,Public Drunkenness
2012-07-21 21:33:00,-75.131925,39.986359,Prostitution
2006-09-28 01:37:00,-75.147361,40.010353,Prostitution
2008-04-30 22:23:00,-75.147269,40.014986,Prostitution
2015-11-11 10:46:00,-75.108741,39.999085,Prostitution
2007-06-18 01:04:00,-75.080219,40.020602,Liquor Law Violations
2006-12-21 01:28:00,-75.244353,39.918479,Prostitution
2007-05-13 00:04:00,-75.137879,39.972262,Homicide
2014-01-08 09:29:00,-75.115222,39.99269,Family Abuse
2009-04-18 00:52:00,-75.082644,40.017907,Liquor Law Violations
2013-01-30 21:48:00,-75.104232,40.001497,Prostitution
2015-06-16 01:33:00,-75.166001,39.949551,Public Drunkenness
2009-03-26 23:20:00,-75.120326,39.992726,Prostitution
2008-10-01 12:22:00,-75.127384,39.988844,Prostitution
2007-09-28 23:12:00,-75.152179,39.943021,Liquor Law Violations
2010-11-18 20:50:00,-75.165496,39.933851,Liquor Law Violations
2014-08-15 11:40:00,-75.108741,39.999085,Prostitution
2015-08-26 22:30:00,-75.101188,40.003265,Prostitution
2006-08-23 20:58:00,-75.028784,40.080285,Prostitution
2013-08-25 02:09:00,-75.149204,39.94159,Liquor Law Violations
2013-10-24 16:28:00,-75.083649,40.016743,Liquor Law Violations
2010-10-30 10:19:00,-75.147623,39.948897,Homicide
2016-09-13 21:56:00,-75.177391,39.925413,Homicide
2006-07-10 23:54:00,-75.06942,40.046648,Homicide
2007-08-22 15:35:00,-75.120755,39.995776,Family Abuse
2007-05-09 22:55:00,-75.157797,39.961703,Prostitution
2011-06-07 13:11:00,-75.161656,39.950933,Public Drunkenness
2011-01-11 10:21:00,-75.108741,39.999085,Prostitution
2007-10-26 23:05:00,-75.081259,40.019479,Liquor Law Violations
2013-05-10 02:33:00,-75.087588,40.01259,Prostitution
2012-07-26 22:30:00,-75.082702,40.009905,Homicide
2013-11-19 21:00:00,-75.11337,39.996571,Prostitution
2008-09-26 22:14:00,-75.11801,39.994007,Prostitution
2006-08-29 21:23:00,-75.063036,40.037203,Liquor Law Violations
2006-10-04 16:24:00,-75.14764,40.00875,Homicide
2009-01-07 13:23:00,-75.16848,39.98366,Family Abuse
2007-11-20 14:36:00,-75.140156,40.038861,Family Abuse
2011-10-08 22:57:00,-75.091014,40.007405,Prostitution
2014-10-09 22:39:00,-75.104232,40.001497,Prostitution
2009-02-11 16:59:00,-75.245515,39.924106,Public Drunkenness
2006-01-16 07:42:00,-75.17951,40.044525,Homicide
2012-03-01 12:57:00,-75.11337,39.996571,Prostitution
2008-02-05 22:55:00,-75.061853,40.016384,Prostitution
2007-11-16 23:12:00,-75.180939,39.926323,Homicide
2014-05-28 22:25:00,-75.157927,40.050385,Prostitution
2016-07-21 21:46:00,-75.159059,39.95582,Prostitution
2012-09-25 14:48:00,-75.077521,40.022767,Liquor Law Violations
2009-07-14 22:53:00,-75.096881,40.005517,Prostitution
2006-10-25 18:23:00,-75.156544,39.952622,Gambling
2009-04-04 18:39:00,-75.083649,40.016743,Liquor Law Violations
2006-10-18 20:48:00,-75.117989,39.99106,Homicide
2007-11-02 23:22:00,-75.148099,39.950411,Public Drunkenness
2009-10-11 03:28:00,-75.158859,39.949437,Public Drunkenness
2015-07-02 17:34:00,-75.230759,39.92803,Liquor Law Violations
2006-08-12 01:48:00,-75.104232,40.001497,Prostitution
2015-04-30 14:50:00,-75.076897,40.023293,Liquor Law Violations
2011-04-10 00:55:00,-75.15755,39.942714,Liquor Law Violations
2015-02-04 23:21:00,-75.152095,39.995271,Prostitution
2016-03-01 10:16:00,-75.128524,39.988128,Prostitution
2007-03-07 22:36:00,-75.150174,39.9965,Prostitution
2011-02-15 20:55:00,-75.15836,39.959146,Prostitution
2015-04-28 22:20:00,-75.146483,40.027563,Prostitution
2008-08-30 22:16:00,-75.153383,39.966621,Public Drunkenness
2008-11-19 20:25:00,-75.178467,39.975712,Family Abuse
2012-03-12 11:25:00,-75.172368,40.00345,Family Abuse
2016-08-26 03:35:00,-75.144904,40.030171,Prostitution
2010-11-06 18:28:00,-75.058681,40.042017,Public Drunkenness
2006-08-27 01:47:00,-75.163418,39.943804,Liquor Law Violations
2010-12-24 18:08:00,-75.17351,40.050773,Homicide
2014-07-31 22:12:00,-75.222874,39.968412,Prostitution
2008-01-10 20:48:00,-75.21624,39.938312,Public Drunkenness
2007-06-13 22:15:00,-75.233347,39.948909,Gambling
2014-02-26 20:56:00,-75.059312,40.017695,Prostitution
2009-12-08 03:11:00,-75.167593,39.94855,Public Drunkenness
2015-01-09 04:21:00,-75.247068,39.88632,Prostitution
2008-02-19 19:43:00,-75.085899,40.009923,Liquor Law Violations
2007-03-29 12:27:00,-75.103724,40.001854,Prostitution
2007-07-27 22:13:00,-75.162979,39.945271,Prostitution
2009-04-29 22:40:00,-75.150872,39.993434,Prostitution
2015-06-05 11:15:00,-75.135471,39.968713,Public Drunkenness
2006-02-25 01:32:00,-75.159929,39.959361,Prostitution
2008-06-06 21:47:00,-75.202704,39.965206,Prostitution
2009-05-22 15:17:00,-75.05987,40.057982,Liquor Law Violations
2009-07-21 15:27:00,-75.173219,39.931074,Homicide
2010-03-28 01:06:00,-75.145452,39.942169,Liquor Law Violations
2006-04-15 01:27:00,-75.103205,40.00205,Prostitution
2012-03-02 14:41:00,-75.156814,39.956098,Public Drunkenness
2014-09-25 21:35:00,-75.161122,39.96392,Public Drunkenness
2011-01-22 20:33:00,-75.087588,40.01259,Prostitution
2007-01-10 20:26:00,-75.226981,39.952024,Homicide
2015-09-10 08:52:00,-75.139557,39.99792,Family Abuse
2007-05-18 22:25:00,-75.222889,39.968414,Prostitution
2012-12-19 22:40:00,-75.111001,39.997854,Prostitution
2009-10-24 01:44:00,-75.214827,40.024287,Public Drunkenness
2013-01-23 22:17:00,-75.090136,40.008792,Prostitution
2012-04-12 02:42:00,-75.162174,39.949084,Public Drunkenness
2014-05-04 02:28:00,-75.02627,40.034757,Liquor Law Violations
2015-01-09 22:10:00,-75.223324,39.968295,Prostitution
2009-01-10 23:18:00,-75.161115,39.946523,Prostitution
2015-06-01 11:01:00,-75.096881,40.005517,Prostitution
2013-10-25 23:33:00,-75.137385,39.959482,Liquor Law Violations
2009-05-24 14:15:00,-75.126197,40.043809,Family Abuse
2014-05-29 23:06:00,-75.147221,40.018246,Prostitution
2011-01-14 22:34:00,-75.096881,40.005517,Prostitution
2008-01-04 20:33:00,-75.081652,40.072163,Liquor Law Violations
2008-08-06 14:44:00,-75.103724,40.001854,Prostitution
2007-08-24 20:07:00,-75.168078,39.906642,Liquor Law Violations
2008-05-18 00:30:00,-75.173982,39.949844,Public Drunkenness
2010-10-24 01:44:00,-75.147689,39.941485,Liquor Law Violations
2015-08-08 02:56:00,-75.05242,40.044489,Homicide
2016-07-07 16:10:00,-75.19447,39.954673,Public Drunkenness
2011-06-16 22:50:00,-75.241428,39.920525,Prostitution
2011-02-24 23:43:00,-75.154056,39.942275,Family Abuse
2007-05-23 19:37:00,-75.0835,40.016909,Liquor Law Violations
2010-12-31 00:12:00,-75.151266,40.009333,Family Abuse
2008-02-23 19:17:00,-75.184193,39.97132,Liquor Law Violations
2010-06-11 12:32:00,-75.083649,40.016743,Liquor Law Violations
2014-10-01 23:02:00,-75.222874,39.968412,Prostitution
2008-03-25 17:39:00,-75.147623,39.948897,Public Drunkenness
2006-10-18 00:52:00,-75.202652,39.965135,Prostitution
2006-08-26 00:53:00,-75.122562,39.99148,Prostitution
2012-06-16 22:03:00,-75.223143,39.969712,Prostitution
2006-01-28 17:39:00,-75.208387,39.970538,Homicide
2009-03-10 23:21:00,-75.205324,39.96007,Prostitution
2009-08-29 01:30:00,-75.083499,40.069306,Family Abuse
2013-10-18 10:37:00,-75.083649,40.016743,Liquor Law Violations
2008-06-18 22:54:00,-75.087588,40.01259,Prostitution
2011-12-10 18:45:00,-75.236379,39.957295,Homicide
2006-05-20 01:47:00,-75.158367,39.959078,Prostitution
2012-07-16 20:36:00,-75.230983,39.976994,Public Drunkenness
2014-04-10 21:12:00,-75.22487,39.960015,Public Drunkenness
2013-01-04 23:21:00,-75.098623,39.995157,Liquor Law Violations
2009-06-07 16:08:00,-75.082669,40.017952,Liquor Law Violations
2012-10-20 01:31:00,-75.154608,39.987765,Liquor Law Violations
2006-03-30 01:27:00,-75.186652,39.990264,Prostitution
2007-02-10 22:31:00,-75.161115,39.946523,Prostitution
2007-11-08 22:35:00,-75.111001,39.997854,Prostitution
2008-08-09 03:32:00,-75.158465,40.037574,Liquor Law Violations
2015-07-12 01:51:00,-75.193388,39.938237,Homicide
2010-12-01 01:29:00,-75.131232,39.989261,Prostitution
2006-12-05 02:09:00,-75.108732,39.998969,Prostitution
2013-01-10 15:25:00,-75.140801,39.989049,Gambling
2014-07-25 09:49:00,-75.106431,40.000372,Prostitution
2012-05-04 22:22:00,-75.166542,39.928954,Prostitution
2012-09-28 14:38:00,-75.077521,40.022767,Liquor Law Violations
2013-08-08 10:01:00,-75.126905,39.98901,Prostitution
2009-02-26 20:10:00,-75.161388,39.948983,Public Drunkenness
2007-04-19 22:55:00,-75.202704,39.965206,Prostitution
2006-10-23 17:25:00,-75.173464,39.997189,Gambling
2011-02-26 04:04:00,-75.203172,39.967698,Liquor Law Violations
2009-03-27 20:35:00,-74.966426,40.078784,Liquor Law Violations
2009-06-26 21:30:00,-75.173606,39.90457,Liquor Law Violations
2012-09-20 22:25:00,-75.164262,39.983081,Liquor Law Violations
2014-07-30 12:12:00,-75.164133,39.949292,Public Drunkenness
2009-03-05 19:00:00,-75.106297,40.032611,Public Drunkenness
2009-03-23 05:17:00,-75.152112,39.95493,Liquor Law Violations
2012-01-14 23:07:00,-75.147379,40.010431,Prostitution
2014-01-05 22:57:00,-75.243303,39.973963,Homicide
2015-11-25 21:58:00,-75.14494,40.013106,Prostitution
2012-06-02 19:13:00,-75.148754,39.936474,Public Drunkenness
2009-08-05 21:38:00,-75.160822,39.947714,Prostitution
2007-03-24 04:04:00,-75.156736,39.956165,Public Drunkenness
2012-08-10 22:45:00,-75.162336,39.944614,Liquor Law Violations
2006-10-30 05:16:00,-75.145506,40.054604,Homicide
2010-07-04 01:52:00,-75.172676,39.925984,Public Drunkenness
2012-07-06 13:29:00,-75.184139,39.986731,Family Abuse
2008-03-06 22:53:00,-75.158073,40.048145,Prostitution
2014-09-28 04:38:00,-75.144435,40.040194,Liquor Law Violations
2011-01-02 00:03:00,-75.101188,40.003265,Prostitution
2013-05-23 22:18:00,-75.11801,39.994007,Prostitution
2010-05-12 22:42:00,-75.223324,39.968295,Prostitution
2012-03-17 02:14:00,-75.22147,40.025407,Public Drunkenness
2009-12-22 23:01:00,-75.125492,39.989889,Prostitution
2007-03-25 23:41:00,-75.156797,40.006667,Homicide
2012-06-22 22:08:00,-75.152084,39.973097,Homicide
2009-07-09 03:48:00,-75.16174,39.94791,Public Drunkenness
2015-09-12 01:38:00,-75.195192,39.951659,Public Drunkenness
2008-06-14 01:52:00,-75.23035,39.969498,Homicide
2007-10-27 21:30:00,-75.055536,40.02991,Liquor Law Violations
2007-08-09 21:00:00,-74.971124,40.102234,Liquor Law Violations
2013-06-08 02:29:00,-75.140027,39.956896,Liquor Law Violations
2015-03-26 23:11:00,-75.221335,40.003585,Prostitution
2013-10-15 13:31:00,-75.235695,39.893089,Prostitution
2012-09-23 00:46:00,-75.160517,39.982189,Liquor Law Violations
2011-01-14 22:34:00,-75.108741,39.999085,Prostitution
2016-02-27 13:00:00,-75.16304,39.937416,Public Drunkenness
2013-04-24 23:51:00,-75.234043,39.995313,Liquor Law Violations
2007-04-27 22:34:00,-75.127384,39.988844,Prostitution
2010-05-28 22:39:00,-75.075918,40.056831,Liquor Law Violations
2012-06-09 19:53:00,-75.248743,39.953179,Homicide
2006-10-31 00:51:00,-75.111001,39.997854,Prostitution
2013-03-21 12:01:00,-75.107603,39.999606,Prostitution
2010-05-02 21:51:00,-75.168078,39.906642,Liquor Law Violations
2016-03-25 23:57:00,-75.108741,39.999085,Prostitution
2012-02-23 01:44:00,-75.155909,39.981958,Public Drunkenness
2006-09-29 21:41:00,-75.080069,40.071362,Liquor Law Violations
2012-11-08 23:23:00,-75.235061,39.941442,Prostitution
2011-09-07 20:33:00,-75.168078,39.906642,Liquor Law Violations
2006-06-28 23:14:00,-75.223005,39.923786,Homicide
2011-01-18 21:05:00,-75.108741,39.999085,Prostitution
2014-06-19 00:33:00,-75.242799,39.952415,Prostitution
2011-07-27 20:45:00,-75.168078,39.906642,Liquor Law Violations
2015-11-13 22:06:00,-75.147919,39.993126,Prostitution
2014-03-01 22:31:00,-75.138097,39.96038,Liquor Law Violations
2010-08-06 18:06:00,-75.244943,39.961647,Public Drunkenness
2012-05-10 23:12:00,-75.111001,39.997854,Prostitution
2011-08-13 00:01:00,-75.227992,39.916054,Family Abuse
2012-07-06 17:15:00,-75.08362,40.029599,Family Abuse
2015-09-05 21:25:00,-75.153002,39.99538,Prostitution
2009-08-18 22:26:00,-75.082669,40.017952,Liquor Law Violations
2008-08-23 02:32:00,-75.145116,39.9488,Public Drunkenness
2007-08-31 20:50:00,-75.050213,40.028346,Liquor Law Violations
2014-11-18 21:35:00,-75.115786,39.995225,Prostitution
2009-05-12 19:45:00,-75.168078,39.906642,Liquor Law Violations
2015-12-21 02:42:00,-75.174531,39.924772,Public Drunkenness
2006-05-27 22:05:00,-75.066902,40.062161,Liquor Law Violations
2007-09-05 22:39:00,-75.217758,39.94515,Prostitution
2008-01-15 22:28:00,-75.150872,39.993434,Prostitution
2012-12-04 23:08:00,-75.119942,39.994129,Prostitution
2009-08-15 14:03:00,-75.144598,40.036929,Family Abuse
2006-11-17 22:32:00,-74.996877,40.060458,Liquor Law Violations
2012-10-05 23:53:00,-75.086381,40.013919,Prostitution
2008-04-24 18:34:00,-75.143729,40.043832,Family Abuse
2006-05-12 17:00:00,-75.172778,39.982241,Gambling
2015-10-12 21:59:00,-75.152166,39.972185,Homicide
2010-03-20 20:25:00,-75.121589,39.991967,Prostitution
2008-06-06 22:30:00,-74.991189,40.095901,Liquor Law Violations
2013-06-04 13:31:00,-75.106469,40.000267,Prostitution
2008-05-24 23:13:00,-75.120345,39.992646,Prostitution
2008-06-21 22:32:00,-75.11337,39.996571,Prostitution
2006-12-06 01:59:00,-75.147802,40.015009,Prostitution
2014-05-17 17:10:00,-75.107984,40.027446,Family Abuse
2015-05-05 02:00:00,-75.12955,40.041087,Family Abuse
2008-07-29 22:34:00,-75.127384,39.988844,Prostitution
2010-08-10 19:29:00,-75.170502,39.950911,Public Drunkenness
2013-11-20 10:31:00,-75.222889,39.968414,Prostitution
2013-10-05 03:54:00,-75.231951,39.938557,Liquor Law Violations
2015-04-08 22:55:00,-75.145962,39.94916,Prostitution
2007-01-02 00:52:00,-75.120354,39.992725,Prostitution
2007-05-16 23:10:00,-75.236117,39.942339,Prostitution
2012-06-25 19:58:00,-75.168078,39.906642,Liquor Law Violations
2015-12-11 22:45:00,-75.238758,39.922409,Prostitution
2014-03-19 23:30:00,-75.226682,39.967957,Prostitution
2015-11-11 11:54:00,-75.127384,39.988844,Prostitution
2008-10-17 22:35:00,-75.155477,40.050476,Prostitution
2010-08-04 22:59:00,-75.104232,40.001497,Prostitution
2006-05-17 01:01:00,-75.148144,40.000843,Prostitution
2007-03-27 13:46:00,-75.084829,40.009441,Liquor Law Violations
2007-08-16 22:41:00,-75.205535,39.965085,Prostitution
2012-07-31 01:50:00,-75.160545,40.04787,Homicide
2013-09-06 00:49:00,-75.10931,40.005441,Homicide
2011-05-08 20:16:00,-75.153562,39.966214,Public Drunkenness
2013-09-24 23:13:00,-75.128524,39.988128,Prostitution
2015-05-01 15:30:00,-75.150167,40.029092,Homicide
2012-07-10 21:03:00,-75.051755,40.021606,Liquor Law Violations
2014-04-07 12:12:00,-75.096881,40.005517,Prostitution
2010-10-13 22:46:00,-75.120326,39.992726,Prostitution
2012-02-19 02:10:00,-75.147456,39.913652,Liquor Law Violations
2012-05-26 23:11:00,-75.162507,39.957706,Liquor Law Violations
2012-06-19 19:17:00,-75.151899,39.947773,Public Drunkenness
2009-03-06 23:08:00,-75.161091,39.94649,Prostitution
2011-10-21 00:13:00,-75.159828,39.977534,Public Drunkenness
2009-07-13 13:12:00,-75.165066,39.953618,Public Drunkenness
2006-07-20 10:05:00,-75.158382,39.913457,Family Abuse
2011-04-13 22:47:00,-75.18508,39.989965,Prostitution
2015-10-03 15:24:00,-75.157383,40.010846,Homicide
2007-03-03 23:50:00,-75.186092,39.98546,Prostitution
2011-04-28 11:39:00,-75.163528,39.990371,Gambling
2010-09-11 20:27:00,-75.121566,40.025141,Homicide
2007-11-19 19:18:00,-75.231937,39.922456,Homicide
2014-09-01 18:39:00,-75.162398,39.947534,Public Drunkenness
2016-07-13 16:03:00,-75.173126,39.982421,Liquor Law Violations
2007-06-13 20:06:00,-75.115359,40.018799,Family Abuse
2012-12-13 16:56:00,-75.127475,39.994278,Family Abuse
2007-12-29 00:48:00,-75.225194,39.932058,Liquor Law Violations
2014-07-22 23:39:00,-75.159516,39.961197,Prostitution
2010-10-24 02:04:00,-75.147689,39.941485,Liquor Law Violations
2014-09-06 02:13:00,-75.163603,39.982528,Liquor Law Violations
2015-07-25 02:44:00,-75.086381,40.013919,Prostitution
2014-10-31 18:57:00,-75.122219,39.992877,Public Drunkenness
2011-06-03 22:48:00,-75.161091,39.94649,Prostitution
2006-06-16 22:16:00,-75.055042,40.040228,Liquor Law Violations
2015-01-23 21:18:00,-75.220834,39.969948,Prostitution
2010-07-15 14:37:00,-75.161945,39.949607,Gambling
2013-09-19 19:13:00,-75.125492,39.989889,Prostitution
2016-08-17 18:03:00,-75.1326,39.992789,Public Drunkenness
2009-11-01 01:04:00,-75.236123,39.991993,Liquor Law Violations
2010-05-12 22:41:00,-75.223324,39.968295,Prostitution
2007-06-30 00:24:00,-75.232554,40.068414,Liquor Law Violations
2012-12-13 22:34:00,-75.111033,39.997831,Prostitution
2010-11-28 07:18:00,-75.155002,39.921266,Homicide
2010-05-06 20:57:00,-75.182948,39.938811,Homicide
2007-01-20 20:48:00,-75.115786,39.995225,Prostitution
2012-10-03 11:14:00,-75.0422,40.026472,Prostitution
2015-03-19 15:34:00,-75.154936,39.952373,Public Drunkenness
2009-04-18 21:22:00,-75.156682,39.984113,Liquor Law Violations
2007-09-25 22:42:00,-75.158521,39.921626,Prostitution
2015-06-05 22:53:00,-75.222889,39.968414,Prostitution
2007-12-31 14:37:00,-75.241408,39.94918,Family Abuse
2013-08-11 20:38:00,-75.233879,39.963094,Public Drunkenness
2014-07-24 21:53:00,-75.147364,40.010428,Prostitution
